Provinsi;Kab Kota;Kecamatan;Desa;Tanggal;Waktu;Satelit;Confidence;Latitude;Longitude;TN;TX;TAVG;RR;FF_AVG;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Pematang Gadung;29/08/2023;13:40 WIB;NASA-MODIS;Medium;-1,00000;97741;23.6;34.8;29.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Pematang Gadung;31/08/2023;21:33 WIB;NASA-MODIS;Medium;-1,00000;98946;24.1;33.6;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Pesaguan Kanan;05/08/2023;21:52 WIB;NASA-MODIS;Medium;-2,00000;5176;24.9;34.2;28.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Pesaguan Kanan;06/08/2023;10:15 WIB;NASA-MODIS;Medium;-2,00000;5551;25.1;34.0;28.1;4.9;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Pesaguan Kanan;08/08/2023;13:44 WIB;NASA-MODIS;Medium;-1,00000;98729;24.4;34.0;28.7;8888.0;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Pesaguan Kanan;09/08/2023;21:18 WIB;NASA-MODIS;Medium;-2,00000;4767;23.5;33.4;28.1;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Pesaguan Kanan;10/08/2023;01:09 WIB;NASA-MODIS;Medium;-2,00000;5863;23.8;33.3;27.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Pesaguan Kanan;12/08/2023;09:24 WIB;NASA-MODIS;Medium;-2,00000;5029;22.5;32.3;26.6;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Pesaguan Kanan;13/08/2023;01:36 WIB;NASA-MODIS;Medium;-2,00000;4196;22.6;33.2;27.2;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Pesaguan Kanan;15/08/2023;09:49 WIB;NASA-MODIS;Medium;-2,00000;5166;23.0;33.4;27.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Pesaguan Kanan;17/08/2023;13:27 WIB;NASA-MODIS;Medium;-2,00000;2234;24.4;33.8;28.0;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Pesaguan Kanan;19/07/2023;21:44 WIB;NASA-MODIS;Medium;-2,00000;947;25.0;34.2;28.8;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Pesaguan Kanan;20/08/2023;09:58 WIB;NASA-MODIS;Medium;-2,00000;4534;24.6;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Pesaguan Kanan;22/08/2023;13:40 WIB;NASA-MODIS;Medium;-2,00000;505;24.2;34.4;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Pesaguan Kanan;24/08/2023;13:25 WIB;NASA-MODIS;Medium;-2,00000;5556;24.9;34.0;28.7;4.3;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Pesaguan Kanan;29/08/2023;21:50 WIB;NASA-MODIS;Medium;-2,00000;4651;23.6;34.8;29.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Pesaguan Kanan;31/08/2023;13:25 WIB;NASA-MODIS;Medium;-2,00000;4889;24.1;33.6;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Bakau;15/08/2023;13:42 WIB;NASA-MODIS;Medium;-1,00000;94352;23.0;33.4;27.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Bakau;29/08/2023;13:40 WIB;NASA-MODIS;Medium;-1,00000;93202;23.6;34.8;29.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Besar;01/07/2023;13:22 WIB;NASA-MODIS;Medium;-1,00000;91536;25.0;34.3;28.2;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Besar;13/08/2023;10:04 WIB;NASA-MODIS;Medium;-1,00000;89569;22.6;33.2;27.2;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Besar;14/08/2023;21:27 WIB;NASA-MODIS;Medium;-1,00000;89148;23.3;33.0;27.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Besar;15/08/2023;09:49 WIB;NASA-MODIS;Medium;-1,00000;91251;23.0;33.4;27.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Besar;16/08/2023;02:04 WIB;NASA-MODIS;Medium;-1,00000;90416;23.9;33.4;27.9;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Besar;17/08/2023;09:32 WIB;NASA-MODIS;Medium;-1,00000;91166;24.4;33.8;28.0;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Besar;18/08/2023;01:49 WIB;NASA-MODIS;Medium;-1,00000;91236;24.0;34.2;28.1;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Besar;19/08/2023;13:12 WIB;NASA-MODIS;Medium;-1,00000;91872;24.3;34.0;28.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Besar;20/08/2023;01:34 WIB;NASA-MODIS;Medium;-1,00000;90757;24.6;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Besar;21/08/2023;12:59 WIB;NASA-MODIS;Medium;-1,00000;90787;24.3;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Besar;22/08/2023;09:38 WIB;NASA-MODIS;Medium;-1,00000;89681;24.2;34.4;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Besar;31/08/2023;13:25 WIB;NASA-MODIS;Medium;-1,00000;9015;24.1;33.6;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Nanjung;10/08/2023;13:29 WIB;NASA-MODIS;Medium;-2,00000;10891;23.8;33.3;27.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Nanjung;13/08/2023;10:04 WIB;NASA-MODIS;Medium;-2,00000;17776;22.6;33.2;27.2;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Nanjung;14/08/2023;21:27 WIB;NASA-MODIS;Medium;-2,00000;1487;23.3;33.0;27.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Nanjung;15/08/2023;09:49 WIB;NASA-MODIS;Medium;-2,00000;14047;23.0;33.4;27.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Nanjung;25/07/2023;10:15 WIB;NASA-MODIS;Medium;-2,00000;14234;24.6;33.6;28.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Nanjung;26/07/2023;21:37 WIB;NASA-MODIS;Medium;-2,00000;13954;24.5;33.2;28.3;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Nanjung;29/08/2023;13:40 WIB;NASA-MODIS;Medium;-2,00000;11099;23.6;34.8;29.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Pelang;13/08/2023;10:04 WIB;NASA-MODIS;Medium;-1,00000;89321;22.6;33.2;27.2;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Pelang;14/08/2023;09:06 WIB;NASA-MODIS;Medium;-1,00000;88775;23.3;33.0;27.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Pelang;15/08/2023;09:49 WIB;NASA-MODIS;Medium;-1,00000;89914;23.0;33.4;27.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Pelang;16/08/2023;02:04 WIB;NASA-MODIS;Medium;-1,00000;90029;23.9;33.4;27.9;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Pelang;17/08/2023;09:32 WIB;NASA-MODIS;Medium;-1,00000;89914;24.4;33.8;28.0;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Pelang;18/08/2023;01:49 WIB;NASA-MODIS;Medium;-1,00000;8971;24.0;34.2;28.1;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Pelang;19/08/2023;13:12 WIB;NASA-MODIS;Medium;-1,00000;90933;24.3;34.0;28.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Pelang;20/08/2023;09:58 WIB;NASA-MODIS;Medium;-1,00000;89963;24.6;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Pelang;21/08/2023;12:59 WIB;NASA-MODIS;Medium;-1,00000;91234;24.3;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Pelang;22/08/2023;01:19 WIB;NASA-MODIS;Medium;-1,00000;89465;24.2;34.4;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Sungai Pelang;29/08/2023;13:40 WIB;NASA-MODIS;Medium;-1,00000;89393;23.6;34.8;29.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Muara Pawan;Tanjung Pasar;29/08/2023;13:40 WIB;NASA-MODIS;Medium;-1,00000;83313;23.6;34.8;29.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Muara Pawan;Tempurukan;20/08/2023;09:58 WIB;NASA-MODIS;Medium;-1,00000;64321;24.6;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Batu Mas;03/08/2023;13:29 WIB;NASA-MODIS;Medium;-1,00000;67275;22.9;34.0;27.6;7.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Batu Mas;10/08/2023;13:29 WIB;NASA-MODIS;Medium;-1,00000;70851;23.8;33.3;27.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Batu Mas;22/08/2023;13:40 WIB;NASA-MODIS;Medium;-1,00000;66409;24.2;34.4;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Batu Mas;28/06/2023;09:51 WIB;NASA-MODIS;Medium;-1,00000;67178;24.4;34.6;28.9;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Batu Mas;29/07/2023;13:16 WIB;NASA-MODIS;Medium;-1,00000;66269;23.7;33.6;28.3;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Betenung;10/08/2023;13:29 WIB;NASA-MODIS;Medium;-1,00000;58542;23.8;33.3;27.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Betenung;12/08/2023;13:14 WIB;NASA-MODIS;Medium;-1,00000;57805;22.5;32.3;26.6;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Betenung;14/08/2023;12:59 WIB;NASA-MODIS;Medium;-1,00000;57068;23.3;33.0;27.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Betenung;31/07/2023;13:01 WIB;NASA-MODIS;Medium;-1,00000;59496;23.6;34.2;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Cegolak;03/08/2023;13:29 WIB;NASA-MODIS;Medium;-1,00000;6612;22.9;34.0;27.6;7.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Cegolak;10/08/2023;13:29 WIB;NASA-MODIS;Medium;-1,00000;60071;23.8;33.3;27.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Kayong Utara;10/08/2023;13:29 WIB;NASA-MODIS;Medium;-1,00000;50222;23.8;33.3;27.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Kayung Tuhe;03/08/2023;13:29 WIB;NASA-MODIS;Medium;-1,00000;56727;22.9;34.0;27.6;7.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Kayung Tuhe;05/08/2023;13:14 WIB;NASA-MODIS;Medium;-1,00000;57267;24.9;34.2;28.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Kayung Tuhe;10/08/2023;13:29 WIB;NASA-MODIS;Medium;-1,00000;57307;23.8;33.3;27.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Kayung Tuhe;22/08/2023;09:38 WIB;NASA-MODIS;Medium;-1,00000;59657;24.2;34.4;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Kayung Tuhe;27/07/2023;13:31 WIB;NASA-MODIS;Medium;-1,00000;56904;24.0;32.6;28.5;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Nanga Tayap;12/08/2023;13:14 WIB;NASA-MODIS;Medium;-1,00000;60719;22.5;32.3;26.6;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Nanga Tayap;15/06/2023;13:37 WIB;NASA-MODIS;Medium;-1,00000;51448;24.1;33.0;28.1;8888.0;2.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Nanga Tayap;20/08/2023;09:58 WIB;NASA-MODIS;Medium;-1,00000;52103;24.6;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Pangkalan Suka;12/08/2023;13:14 WIB;NASA-MODIS;Medium;-1,00000;36192;22.5;32.3;26.6;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Pangkalan Suka;27/07/2023;13:31 WIB;NASA-MODIS;Medium;-1,00000;39924;24.0;32.6;28.5;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Pangkalan Suka;31/08/2023;13:25 WIB;NASA-MODIS;Medium;-1,00000;33742;24.1;33.6;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Pangkalan Teluk;07/08/2023;13:01 WIB;NASA-MODIS;Medium;-1,00000;41231;24.3;30.0;27.2;1.5;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Pangkalan Teluk;12/08/2023;13:14 WIB;NASA-MODIS;Medium;-1,00000;40415;22.5;32.3;26.6;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Pangkalan Teluk;18/07/2023;13:46 WIB;NASA-MODIS;Medium;-1,00000;38674;24.8;34.2;28.9;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Sebadak Raya;12/08/2023;13:14 WIB;NASA-MODIS;Medium;-1,00000;41395;22.5;32.3;26.6;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Sebadak Raya;17/08/2023;13:27 WIB;NASA-MODIS;Medium;-1,00000;35743;24.4;33.8;28.0;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Sebadak Raya;21/08/2023;12:59 WIB;NASA-MODIS;Medium;-1,00000;37988;24.3;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Sepakat Jaya;06/08/2023;01:36 WIB;NASA-MODIS;Medium;-1,00000;50674;25.1;34.0;28.1;4.9;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Sepakat Jaya;10/08/2023;13:29 WIB;NASA-MODIS;Medium;-1,00000;4831;23.8;33.3;27.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Sepakat Jaya;21/08/2023;12:59 WIB;NASA-MODIS;Medium;-1,00000;3765;24.3;33.8;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Sepakat Jaya;26/08/2023;13:12 WIB;NASA-MODIS;Medium;-1,00000;46108;23.3;32.8;27.2;3.3;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Siantau Raya;03/08/2023;09:49 WIB;NASA-MODIS;Medium;-1,00000;66577;22.9;34.0;27.6;7.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Siantau Raya;10/08/2023;09:38 WIB;NASA-MODIS;Medium;-1,00000;65587;23.8;33.3;27.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Siantau Raya;12/08/2023;13:14 WIB;NASA-MODIS;Medium;-1,00000;60526;22.5;32.3;26.6;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Siantau Raya;15/08/2023;09:49 WIB;NASA-MODIS;Medium;-1,00000;66328;23.0;33.4;27.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Siantau Raya;31/07/2023;13:01 WIB;NASA-MODIS;Medium;-1,00000;65788;23.6;34.2;28.6;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Simpang Tiga Sembelangaan;12/08/2023;13:14 WIB;NASA-MODIS;Medium;-1,00000;43743;22.5;32.3;26.6;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Simpang Tiga Sembelangaan;29/07/2023;13:16 WIB;NASA-MODIS;Medium;-1,00000;47985;23.7;33.6;28.3;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Sungai Kelik;29/08/2023;09:30 WIB;NASA-MODIS;Medium;-1,00000;66949;23.6;34.8;29.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Sungai Kelik;30/06/2023;09:34 WIB;NASA-MODIS;Medium;-1,00000;67546;24.8;34.4;28.6;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Sungai Kelik;30/07/2023;13:59 WIB;NASA-MODIS;Medium;-1,00000;64471;23.0;33.8;28.2;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Tajok Kayong;05/08/2023;13:14 WIB;NASA-MODIS;Medium;-1,00000;60383;24.9;34.2;28.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Nanga Tayap;Tanjung Medan;19/08/2023;13:12 WIB;NASA-MODIS;Medium;-1,00000;41642;24.3;34.0;28.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Pemahan;Muara Semayok;13/08/2023;13:57 WIB;NASA-MODIS;Medium;-1,00000;69229;22.6;33.2;27.2;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Pemahan;Muara Semayok;19/07/2023;12:53 WIB;NASA-MODIS;Medium;-1,00000;72716;25.0;34.2;28.8;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Pemahan;Muara Semayok;31/08/2023;13:25 WIB;NASA-MODIS;Medium;-1,00000;72784;24.1;33.6;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Pemahan;Pebihingan;03/08/2023;13:29 WIB;NASA-MODIS;Medium;-1,00000;72616;22.9;34.0;27.6;7.0;3.0;;;
Kalimantan Barat;KETAPANG;Pemahan;Pebihingan;30/07/2023;13:59 WIB;NASA-MODIS;Medium;-1,00000;73791;23.0;33.8;28.2;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Pemahan;Usaha Baru;29/08/2023;13:40 WIB;NASA-MODIS;Medium;-1,00000;70021;23.6;34.8;29.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Demit;07/08/2023;13:01 WIB;NASA-MODIS;Medium;-1,00000;9233;24.3;30.0;27.2;1.5;3.0;;;
Kalimantan Barat;KETAPANG;Sandai;Demit;10/08/2023;13:29 WIB;NASA-MODIS;Medium;-1,00000;17212;23.8;33.3;27.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Demit;18/08/2023;10:13 WIB;NASA-MODIS;Medium;-1,00000;16622;24.0;34.2;28.1;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Demit;27/06/2023;13:50 WIB;NASA-MODIS;Medium;-1,00000;16565;23.9;32.9;27.6;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Sandai;Merimbang Jaya;07/08/2023;13:01 WIB;NASA-MODIS;Medium;-1,00000;8874;24.3;30.0;27.2;1.5;3.0;;;
Kalimantan Barat;KETAPANG;Sandai;Merimbang Jaya;19/08/2023;13:12 WIB;NASA-MODIS;Medium;-1,00000;12052;24.3;34.0;28.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Merimbang Jaya;31/08/2023;13:25 WIB;NASA-MODIS;Medium;-1,00000;7706;24.1;33.6;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Muara Jekak;24/08/2023;13:25 WIB;NASA-MODIS;Medium;-1,00000;17386;24.9;34.0;28.7;4.3;3.0;;;
Kalimantan Barat;KETAPANG;Sandai;Muara Jekak;27/06/2023;13:50 WIB;NASA-MODIS;Medium;-1,00000;19257;23.9;32.9;27.6;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Sandai;Muara Jekak;29/07/2023;13:16 WIB;NASA-MODIS;Medium;-1,00000;16363;23.7;33.6;28.3;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Muara Jekak;31/08/2023;13:25 WIB;NASA-MODIS;Medium;-1,00000;15588;24.1;33.6;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Pendamaran Indah;17/08/2023;13:27 WIB;NASA-MODIS;Medium;-1,00000;9371;24.4;33.8;28.0;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Sandai;Pendamaran Indah;19/08/2023;13:12 WIB;NASA-MODIS;Medium;-1,00000;7546;24.3;34.0;28.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Pendamaran Indah;29/07/2023;13:16 WIB;NASA-MODIS;Medium;-1,00000;6071;23.7;33.6;28.3;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Pendamaran Indah;31/08/2023;13:25 WIB;NASA-MODIS;Medium;-1,00000;7139;24.1;33.6;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Penjawaan;12/08/2023;13:14 WIB;NASA-MODIS;Medium;-1,00000;32545;22.5;32.3;26.6;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Sandai;Penjawaan;15/08/2023;13:42 WIB;NASA-MODIS;Medium;-1,00000;29048;23.0;33.4;27.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Penjawaan;17/08/2023;13:27 WIB;NASA-MODIS;Medium;-1,00000;30991;24.4;33.8;28.0;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Sandai;Penjawaan;24/08/2023;13:25 WIB;NASA-MODIS;Medium;-1,00000;27484;24.9;34.0;28.7;4.3;3.0;;;
Kalimantan Barat;KETAPANG;Sandai;Petai Patah;19/08/2023;13:12 WIB;NASA-MODIS;Medium;-1,00000;19818;24.3;34.0;28.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Petai Patah;29/07/2023;13:16 WIB;NASA-MODIS;Medium;-1,00000;16882;23.7;33.6;28.3;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Randau;05/08/2023;13:16 WIB;NASA-MODIS;Medium;-1,00000;603;24.9;34.2;28.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Sandai;Randau;15/08/2023;13:42 WIB;NASA-MODIS;Medium;0,00000;99498;23.0;33.4;27.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Randau;19/08/2023;13:12 WIB;NASA-MODIS;Medium;-1,00000;3796;24.3;34.0;28.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Randau;29/07/2023;13:16 WIB;NASA-MODIS;Medium;0,00000;96516;23.7;33.6;28.3;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Randau Jungkal;03/08/2023;13:29 WIB;NASA-MODIS;Medium;-1,00000;15027;22.9;34.0;27.6;7.0;3.0;;;
Kalimantan Barat;KETAPANG;Sandai;Randau Jungkal;10/08/2023;13:29 WIB;NASA-MODIS;Medium;-1,00000;14919;23.8;33.3;27.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Randau Jungkal;13/08/2023;13:57 WIB;NASA-MODIS;Medium;-1,00000;17218;22.6;33.2;27.2;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Sandai;Randau Jungkal;14/08/2023;12:59 WIB;NASA-MODIS;Medium;-1,00000;14513;23.3;33.0;27.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Sandai;Randau Jungkal;15/08/2023;13:42 WIB;NASA-MODIS;Medium;-1,00000;16894;23.0;33.4;27.7;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Randau Jungkal;19/08/2023;13:12 WIB;NASA-MODIS;Medium;-1,00000;14733;24.3;34.0;28.9;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Randau Jungkal;29/08/2023;13:40 WIB;NASA-MODIS;Medium;-1,00000;15385;23.6;34.8;29.0;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Randau Jungkal;31/08/2023;13:25 WIB;NASA-MODIS;Medium;-1,00000;144;24.1;33.6;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Sandai;13/08/2023;13:57 WIB;NASA-MODIS;Medium;-1,00000;24541;22.6;33.2;27.2;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Sandai;Sandai;24/08/2023;13:25 WIB;NASA-MODIS;Medium;-1,00000;3107;24.9;34.0;28.7;4.3;3.0;;;
Kalimantan Barat;KETAPANG;Sandai;Sandai;29/07/2023;13:16 WIB;NASA-MODIS;Medium;-1,00000;30299;23.7;33.6;28.3;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Sandai;31/08/2023;13:25 WIB;NASA-MODIS;Medium;-1,00000;29495;24.1;33.6;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Sandai;Sandai Kiri;13/08/2023;13:57 WIB;NASA-MODIS;Medium;-1,00000;24082;22.6;33.2;27.2;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Simpang Dua;Gema;05/08/2023;13:16 WIB;NASA-MODIS;Medium;0,00000;83139;24.9;34.2;28.4;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Simpang Dua;Gema;07/08/2023;13:01 WIB;NASA-MODIS;Medium;0,00000;82299;24.3;30.0;27.2;1.5;3.0;;;
Kalimantan Barat;KETAPANG;Simpang Dua;Gema;08/08/2023;13:44 WIB;NASA-MODIS;Medium;0,00000;84508;24.4;34.0;28.7;8888.0;3.0;;;
Kalimantan Barat;KETAPANG;Simpang Dua;Gema;13/08/2023;13:57 WIB;NASA-MODIS;Medium;0,00000;87284;22.6;33.2;27.2;0.0;3.0;;;
Kalimantan Barat;KETAPANG;Simpang Dua;Gema;19/07/2023;12:53 WIB;NASA-MODIS;Medium;0,00000;92739;25.0;34.2;28.8;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Simpang Dua;Kamora;31/08/2023;13:25 WIB;NASA-MODIS;Medium;0,00000;9551;24.1;33.6;28.5;0.0;4.0;;;
Kalimantan Barat;KETAPANG;Simpang Dua;Kampar Sebomban;05/08/2023;13:16 WIB;NASA-MODIS;Medium;0,00000;69009;24.9;34.2;28.4;0.0;3.0;;;
